id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
tordesillas_demarcation_kernel__spanish_conquest_legitimation	4	True	-0.03464662335468317	1.1233431586704243	1.1579897820251075	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
total_war_possibility_space__deterrence_equilibrium_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
total_war_possibility_space__nuclear_taboo_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
total_war_reachability_boundary__contingent_reachability_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	False	False	False	piton|rope|rope|piton	piton|rope|rope|piton	mountain|rope|rope|mountain
total_war_reachability_boundary__contraction_reading	4	True	-0.0023875203119627297	0.027600488830521342	0.029988009142484073	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
total_war_reachability_boundary__dropping_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
total_war_winnability_post1945__normative_reading_drop	4	True	-0.013520633504266605	0.4383778180177267	0.45189845152199326	False	False	False	unknown|tangled_rope|rope|tangled_rope	unknown|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
total_war_winnability_post1945__strategic_culture_drift	4	True	-0.01605575228631659	0.48748213588335576	0.5035378881696724	False	False	False	piton|piton|rope|unknown	piton|piton|rope|unknown	mountain|rope|rope|mountain
total_war_winnability_post1945__structural_contraction_reading	4	True	-0.005070237564099976	0.16439168175664748	0.16946191932074745	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
toy_industry_consolidation	4	True	0.2609005954775204	0.7945597951571295	0.5336591996796091	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
transition_causality__contingent_choice_reading	4	True	-0.027893707422745877	0.5205736588960505	0.5484673663187963	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
transition_causality__hybrid_trigger_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
transition_causality__overdetermined_collapse_reading	4	True	-0.04975968563897081	0.8493570224093454	0.8991167080483162	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
treaty_authority_cession__crown_cession_reading	4	True	-0.04991505538807157	0.9315528632876693	0.9814679186757409	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
treaty_authority_cession__rangatiratanga_retention_reading	4	True	0.5651802690394981	0.7123639542788058	0.1471836852393077	False	False	False	tangled_rope|tangled_rope|tangled_rope|snare	tangled_rope|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
treaty_authority_cession__retrospective_snare_exposure	4	True	-0.06320280039811209	0.9315528632876693	0.9947556636857814	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
trips_agreement_interpretive_kernel__dispute_settlement_interpretive_authority	4	True	-0.00843053430112561	0.7945597951571295	0.8029903294582551	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
trips_agreement_interpretive_kernel__public_health_flexibility_reading	4	True	0.2950898658603317	0.5205736588960505	0.22548379303571875	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
trips_agreement_interpretive_kernel__strong_exclusivity_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
tsunami_stone_commitment__behavioral_competence_reading	4	True	-0.003380158376066651	0.10959445450443167	0.11297461288049832	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
tsunami_stone_commitment__catastrophe_validation_axis	4	True	-0.014325121871776378	0.16560293298312803	0.1799280548549044	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
tsunami_stone_commitment__commemorative_husk_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
turkish_graphemic_substrate__gradual_transition_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
turkish_graphemic_substrate__ottoman_continuity_reading	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
turkish_graphemic_substrate__secular_nationalist_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
udhr_article_3__negative_liberty_reading	4	True	-0.053908270927801476	0.7945597951571295	0.848468066084931	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
udhr_article_3__positive_entitlement_reading	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
udhr_article_3__procedural_hybrid_reading	4	True	0.006598571842126536	0.5205736588960505	0.5139750870539239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
udhr_authority__aspirational_sovereignty_reading	4	True	0.25133240176347865	0.3835805907655109	0.13224818900203222	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
udhr_authority__binding_universalism_reading	4	True	0.6303933770055941	0.7945597951571295	0.16416641815153543	False	False	False	tangled_rope|tangled_rope|snare|snare	tangled_rope|tangled_rope|snare|snare	mountain|rope|rope|mountain
udhr_authority__customary_emergence_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
unclos_2026	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
unclos_maritime_sovereignty__expansive_construction_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
unclos_maritime_sovereignty__hybrid_effective_control_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
unclos_maritime_sovereignty__strict_geographic_reading	4	True	0.06387156647306734	0.7945597951571295	0.7306882286840621	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
unclos_sovereignty_boundary__historical_rights_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
unclos_sovereignty_boundary__non_ratifier_enforcement_reading	4	True	0.009029624626067892	0.7123639542788058	0.7033343296527379	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
unclos_sovereignty_boundary__strict_eez_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
unconditional_income_support__dependency_trap_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
unconditional_income_support__freedom_floor_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
unconditional_income_support__universality_paradox_reading	4	True	0.0418468883789062	0.5205736588960505	0.47872677051714424	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
unconditional_university_offers_uk	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
unfalsifiable_credential_preload	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
unsc_242_withdrawal_clause__interpretive_authority_structure	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
unsc_242_withdrawal_clause__maximal_withdrawal_reading	4	True	-0.009011950459823928	0.8493570224093454	0.8583689728691694	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
unsc_242_withdrawal_clause__partial_withdrawal_reading	4	True	0.009029624626067892	0.7123639542788058	0.7033343296527379	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
us_constitution_1787__living_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
us_constitution_1787__originalist_reading	4	True	0.05285922742598677	0.6575667270265899	0.6047074996006031	False	False	False	naturalized|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
us_constitution_1787__positivist_reading	4	True	0.02816616478421324	0.5753708861482661	0.547204721364053	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
us_constitution_interpretive__living_constitution_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
us_constitution_interpretive__originalist_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
us_constitution_interpretive__popular_constitutionalism_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
us_constitution_meaning__living_constitutionalist_reading	4	True	0.15152063967949647	0.7123639542788058	0.5608433145993094	False	False	False	unknown|unknown|naturalized|unknown	unknown|unknown|naturalized|unknown	mountain|rope|rope|mountain
us_constitution_meaning__originalist_reading	4	True	0.13395693242906506	0.7945597951571295	0.6606028627280645	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
us_constitution_meaning__positivist_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
us_constitution_text__living_constitutionalist_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
us_constitution_text__originalist_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
us_constitution_text__positivist_reading	4	True	-0.038170336473231196	0.7123639542788058	0.750534290752037	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
us_greenland_envoy	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
us_international_accountability_exemption	4	True	-0.053908270927801476	0.7945597951571295	0.848468066084931	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
us_military_spending_justification	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
us_sdf_alliance_abandonment_2026	4	True	-0.06718983293116429	0.9315528632876693	0.9987426962188336	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
us_venezuela_oil_pressure	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
usul_al_fiqh_method__hanafi_reading	4	True	0.08776488676387022	0.5205736588960505	0.4328087721321802	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
usul_al_fiqh_method__hanbali_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
