constraint_id,context,chi,tvd,fires,h1
endowment_effect,analytical,0.205490,0.000170,False,4
english_chinese_tense_structure,analytical,0.069001,0.000000,False,0
epigenetics_complexity_2026,analytical,0.136993,0.000000,False,0
epistemic_free_rider_problem,analytical,1.191840,0.000620,False,3
epistemic_overload_collapse,analytical,1.219238,0.000645,False,3
epistemic_process_of_verification,analytical,0.479476,0.001516,False,3
epstein_document_release_2026,analytical,0.821958,0.000254,False,4
epstein_espionage_2026,analytical,0.931553,0.000035,False,0
epstein_files_2026,analytical,0.890455,0.000090,False,0
epstein_honeytrap,analytical,1.260336,0.000662,False,0
erasmus_rejoining_scaffold,analytical,0.383581,0.004744,False,0
ergo_autolykos_asic_resistance,analytical,0.273986,0.000000,False,0
ergo_lets_protocol,analytical,0.205490,0.004027,False,0
ergo_mixer_protocol,analytical,0.657567,0.000807,False,3
ergo_nipopows,analytical,0.136993,0.000099,False,4
ergo_storage_rent,analytical,0.753462,0.000169,False,3
ergo_storage_rent_mechanism,analytical,0.205490,0.000000,False,0
ergodic_theorems,analytical,0.479476,0.000672,False,3
ergot_grain_poisoning,analytical,1.095945,0.000214,False,3
erised_expectation,analytical,0.890455,0.000092,False,3
eu_affordable_housing_initiative,analytical,0.657567,0.000462,False,3
eu_asylum_outsourcing_framework,analytical,1.027448,0.000108,False,3
eu_deforestation_regulation,analytical,0.657567,0.000777,False,3
eu_digital_services_act,analytical,0.753462,0.000598,False,5
eu_ev_tariff_wall,analytical,0.753462,0.000598,False,5
eu_irgc_terrorist_designation,analytical,0.821958,0.000229,False,5
eu_mercosur_trade_agreement,analytical,0.657567,0.000428,False,5
eu_renewable_energy_mandate,analytical,0.657567,0.000956,False,3
eu_russian_asset_freeze_2025,analytical,1.164441,0.000073,False,3
eu_unanimity_rule_foreign_policy,analytical,0.753462,0.000598,False,5
euler_characteristic_topology,analytical,0.027600,0.000000,False,0
eurozone_fragmentation_2026,analytical,0.657567,0.000635,False,3
event_fragmentation,analytical,0.207004,0.000000,False,0
evfta_trade_agreement,analytical,0.657567,0.000428,False,3
evidence_half_life,analytical,1.164441,0.000569,False,3
evolutionary_knowledge,analytical,0.753462,0.000578,False,5
evolutionary_mismatch_load,analytical,1.137042,0.000125,False,3
exoplanetary_habitability_arbitrage,analytical,0.616469,0.005494,False,3
expert_disempowerment,analytical,1.013749,0.000270,False,3
exploration_vs_exploitation,analytical,0.753462,0.000419,False,5
extraordinary_narrative_shift,analytical,0.547972,0.000279,False,3
faa_boeing_regulatory_capture,analytical,0.547972,0.000130,False,3
factional_instability,analytical,0.958951,0.000059,False,3
faint_blue_neural_bifurcation,analytical,1.232938,0.000067,False,3
fair_use_doctrine,analytical,0.136993,0.005908,False,0
family_estrangement_ratio,analytical,1.095945,0.000214,False,3
family_succession_system,analytical,1.095945,0.000089,False,3
fast_growing_hierarchy,analytical,0.069001,0.000000,False,0
fatf_grey_list_russia,analytical,0.890455,0.000024,False,3
fb_creator_monetization_indonesia,analytical,0.931553,0.000037,False,3
fcc_dji_covered_list,analytical,0.712364,0.000759,False,5
fda_accelerated_approval_alz,analytical,0.657567,0.000428,False,3
fda_component_efficacy_standard,analytical,0.753462,0.000598,False,5
fda_gonorrhea_efficacy_standard,analytical,0.657567,0.001014,False,3
fed_shutdown_2026,analytical,0.794560,0.000342,False,5
feedback_loop_desynchronization,analytical,0.986350,0.000169,False,3
feigenbaum_universality,analytical,0.069001,0.000000,False,0
fermat_proof_barrier,analytical,0.276005,0.000000,False,0
fgh_hierarchy_2026,analytical,0.013800,0.000000,False,0
fiat_currency_lifecycle,analytical,1.301434,0.000695,False,3
fiber_optic_chip_tech,analytical,0.753462,0.000419,False,5
financial_drag,analytical,1.150742,0.000482,False,3
fine_particle_policy,analytical,0.753462,0.000560,False,5
finite_pool_of_worry,analytical,1.027448,0.000312,False,3
finite_simple_group_classification,analytical,0.069001,0.000000,False,0
finnish_debt_adjustment,analytical,0.931553,0.000065,False,3
finnish_ubi_experiment,analytical,0.273986,0.001933,False,0
fiscal_dominance_trap,analytical,1.191840,0.000614,False,0
fiscal_equalization_friction,analytical,0.438378,0.017760,False,0
fitts_law_industrial_application,analytical,0.821958,0.000303,False,5
floating_wall_2026,analytical,0.890455,0.000020,False,3
fmeca_procedures_1980,analytical,0.547972,0.000468,False,3
fmt_oncology_2026,analytical,0.246588,0.012406,False,0
fnl_shadow_probe,analytical,0.410979,0.001511,False,4
fossil_fuel_lock_in,analytical,0.205490,0.000000,False,0
four_color_theorem_topological_bound,analytical,0.027600,0.000000,False,0
fptp_electoral_system,analytical,1.027448,0.000086,False,3
fragile_middle_layer_collapse,analytical,1.178140,0.000599,False,3
framing_effect,analytical,0.753462,0.000037,False,3
france_2027_presidential_election,analytical,0.657567,0.000031,False,3
france_cordon_sanitaire_2026,analytical,0.575371,0.000796,False,0
france_local_elections_march_2026,analytical,0.479476,0.000475,False,3
franchisee_corporate_squeeze,analytical,0.657567,0.000361,False,3
frankenstein_creation_hubris,analytical,1.232938,0.000056,False,3
fraser_river_salmon_regulation,analytical,0.753462,0.000590,False,5
french_ag_land_concentration,analytical,0.753462,0.000529,False,5
frontex_pushback_coordination,analytical,0.931553,0.000006,False,3
fundamental_material_limits_nbre,analytical,0.068497,0.000000,False,0
fundamental_theorem_of_algebra,analytical,0.013800,0.000000,False,0
fungal_shift_grassland_loss,analytical,0.109594,0.000000,False,0
fused_quartz_5d_archival,analytical,0.643867,0.000266,False,3
future_dsm_integration,analytical,0.753462,0.000590,False,5
g7_debt_trap,analytical,0.753462,0.000587,False,5
gale_shapley,analytical,1.095945,0.000106,False,3
galois_theory_symmetry,analytical,0.273986,0.000253,False,4
gamblers_ruin_stochastic_extinction,analytical,1.232938,0.000093,False,3
gauss_bonnet_topology,analytical,0.138002,0.000000,False,0
gaza_aid_permit_revocation,analytical,1.164441,0.000072,False,5
gaza_border_control_rafah,analytical,0.753462,0.000563,False,5
gbff_funding_mechanism,analytical,0.657567,0.000698,False,3
gemini_scientific_advancement,analytical,0.479476,0.001191,False,3
genai_mil_platform,analytical,0.657567,0.001048,False,3
gender_performance_cost,analytical,0.794560,0.000324,False,5
generational_replacement_inertia,analytical,1.027448,0.000109,False,3
genetic_algorithms_evolution,analytical,0.136993,0.000131,False,4
genetic_predisposition,analytical,0.821958,0.000033,False,3
genetic_predisposition_mania,analytical,0.069001,0.000000,False,0
genie_ip_constraint,analytical,0.821958,0.000027,False,3
geocentric_cosmology,analytical,0.753462,0.000598,False,5
geophysics_superionic_core,analytical,0.069001,0.000000,False,0
geopolitical_insularity_2026,analytical,0.821958,0.000138,False,5
german_board_gender_quota,analytical,0.547972,0.000989,False,3
germany_tennet_takeover,analytical,0.479476,0.000793,False,3
germline_regulation_threshold_2026,analytical,0.684965,0.000894,False,5
ghost_fishing_gear,analytical,1.027448,0.000113,False,3
gig_economy_algorithmic_management,analytical,1.095945,0.000214,False,3
gilgamesh_mortality_limit,analytical,1.369931,0.000030,False,3
gita_kurukshetra,analytical,0.273986,0.000262,False,3
glen_canyon_water_allocation,analytical,0.753462,0.000567,False,5
global_digital_divide,analytical,0.753462,0.000587,False,5
global_economic_anxiety_2026,analytical,0.931553,0.000024,False,0
global_food_market_fragility,analytical,0.753462,0.000587,False,5
global_hoarding_scaling_laws,analytical,1.164441,0.000011,False,3
global_protocol_entrenchment,analytical,1.095945,0.000076,False,3
global_stimulus_spree,analytical,0.849357,0.000010,False,3
global_trade_externalities_neobiota,analytical,0.753462,0.000598,False,5
global_water_bankruptcy,analytical,1.164441,0.000318,False,3
glp1_payload_efficiency_pivot,analytical,0.479476,0.178037,True,3
goal_boundary_poisoning,analytical,1.178140,0.000600,False,3
goedels_incompleteness_theorems,analytical,0.276005,0.000000,False,0
gold_fomo_cycle,analytical,0.890455,0.000026,False,3
gold_piton_2026,analytical,0.273986,0.000000,False,0
goldbach_conjecture,analytical,0.110402,0.000000,False,0
golden_handcuffs,analytical,0.547972,0.000000,False,0
goodharts_law,analytical,0.684965,0.000657,False,5
goodstein_theorem_finite_proof,analytical,0.547972,0.001336,False,3
google_ai_search_overview,analytical,0.753462,0.000573,False,5
google_universal_commerce_protocol,analytical,0.712364,0.000752,False,5
governance_latency_gap,analytical,1.123343,0.000394,False,3
governance_overfitting,analytical,1.013749,0.000109,False,3
gpt5_codex_dev_cycle,analytical,0.753462,0.000029,False,3
gpt_store_marketplace,analytical,0.657567,0.000852,False,3
gradient_descent_optimization,analytical,0.410979,0.075569,False,0
graph_coloring_complexity,analytical,0.547972,0.000473,False,3
gravitational_lensing_cosmic_dawn,analytical,0.027600,0.000000,False,0
great_awakening_rekindling,analytical,0.684965,0.000225,False,5
great_mongolian_road_economic_dependency,analytical,0.808259,0.000262,False,5
greenland_defence_pact_2026,analytical,0.712364,0.000442,False,5
greenland_seizure_trade_war,analytical,1.164441,0.000118,False,3
greshams_law,analytical,0.821958,0.000303,False,5
grete_samsa_transition,analytical,1.027448,0.000178,False,3
grievance_stack_overflow,analytical,1.164441,0.000574,False,3
gs1_gln_identification,analytical,0.410979,0.000785,False,4
gs1_standardized_identification,analytical,0.552010,0.000145,False,3
gs_market_clearing,analytical,0.479476,0.001082,False,3
guano_wealth_extraction,analytical,0.753462,0.000560,False,5
guinea_junta_legitimization_2024,analytical,0.890455,0.000015,False,3
guinea_worm_eradication,analytical,0.342483,0.003470,False,3
guthrie_kidnapping_2026,analytical,1.164441,0.000563,False,3
hagia_sophia_status,analytical,0.657567,0.001048,False,3
halting_problem_undecidability,analytical,0.069001,0.000000,False,0
hamiltonian_path_complexity,analytical,0.136993,0.000000,False,0
hammurabi_lex_talionis,analytical,0.684965,0.000894,False,5
hanlons_razor,analytical,0.753462,0.000049,False,3
happiness_of_others,analytical,1.027448,0.000179,False,3
harlequin_historical_line_discontinuation,analytical,1.027448,0.000086,False,3
harm_principle_liberty,analytical,0.684965,0.000894,False,5
hasbro_licensing_restriction,analytical,0.657567,0.000088,False,3
hawthorne_effect,analytical,0.821958,0.000278,False,5
hd101584_stellar_evolution,analytical,0.027600,0.000000,False,0
hedonic_adaptation_baseline,analytical,0.657567,0.000881,False,3
hegemonic_entropy_2026,analytical,0.986350,0.000177,False,3
heglig_oil_field_control,analytical,1.164441,0.000083,False,3
heine_borel,analytical,0.207004,0.000000,False,0
heisenberg_uncertainty,analytical,0.069001,0.000000,False,0
help_to_buy_uk,analytical,0.712364,0.000766,False,5
helsinki_bus_theory,analytical,0.547972,0.000325,False,3
hershey_salt_strategy,analytical,0.657567,0.000517,False,3
heuristic_optimization,analytical,0.273986,0.000650,False,4
hhs_fetal_tissue_research_ban_2019,analytical,1.027448,0.000056,False,3
hicbc_uk,analytical,0.890455,0.000036,False,3
hidden_interdependency_risk,analytical,1.123343,0.000352,False,3
hilbert_hotel_infinite_capacity,analytical,0.013699,0.000000,False,0
hilberts_hotel_infinity,analytical,0.205490,0.000063,False,4
hiv_prep_prevention_2026,analytical,0.205490,0.000000,False,0
hk_nsl_civic_party_disbandment,analytical,1.164441,0.000083,False,3
hoa_covenants,analytical,0.753462,0.000019,False,0
hollow_state_syndrome,analytical,1.191840,0.000620,False,3
hollywood_four_quadrant_model,analytical,0.712364,0.000752,False,5
hominin_evolutionary_bottleneck,analytical,1.027448,0.000394,False,3
horizon_liability_contract,analytical,1.164441,0.000015,False,0
hp_liberalism,analytical,0.712364,0.000100,False,3
hu_2026_election_rules,analytical,0.794560,0.000411,False,5
huang_expectation_resilience_2026,analytical,1.027448,0.000304,False,0
hub_short_form_tv_market_fragmentation,analytical,0.753462,0.000488,False,5
humanities_phd_funding_model,analytical,0.753462,0.000423,False,5
hydra_game,analytical,0.958951,0.000066,False,3
hygiene_disposal_protocol,analytical,1.260336,0.000001,False,3
hypercompression_of_time_horizons,analytical,1.205539,0.000634,False,3
hypernormie_equilibrium,analytical,1.178140,0.000596,False,3
ia_digital_preservation,analytical,0.794560,0.000417,False,5
ibm_shield_2026,analytical,0.849357,0.000166,False,3
ibm_shield_contract_2026,analytical,0.849357,0.000154,False,3
ice_memory_archive,analytical,0.136993,0.000000,False,0
ice_raids_minnesota_2026,analytical,1.164441,0.000034,False,3
ice_safe_departure,analytical,1.027448,0.000073,False,3
identity_stack_incompatibility,analytical,1.137042,0.000267,False,3
idf_knock_on_roof_policy,analytical,0.753462,0.000565,False,5
incentive_surface_warping,analytical,1.178140,0.000599,False,3
incumbent_steel_production,analytical,0.753462,0.000585,False,5
independent_criticism_patronage,analytical,0.657567,0.000428,False,3
indexical_relativity_core,analytical,0.138002,0.000000,False,0
india_france_horizon_2047,analytical,0.657567,0.000112,False,3
india_nuclear_liability_act_2010,analytical,0.753462,0.000598,False,5
india_semi_mission,analytical,0.890455,0.000008,False,3
indian_ai_licensing_regime,analytical,0.657567,0.000428,False,3
indian_import_tariffs_eu,analytical,0.753462,0.000598,False,5
individual_revolution_autonomy,analytical,1.027448,0.000042,False,3
individual_vs_systemic_causation,analytical,0.931553,0.000037,False,3
indo_german_defense_pact,analytical,0.657567,0.000517,False,5
indo_russian_submarine_lease_2025,analytical,0.890455,0.000030,False,3
indonesia_penal_code_2023,analytical,1.027448,0.000108,False,5
inference_cost_scaling_law,analytical,1.137042,0.000178,False,3
information_foraging_theory,analytical,0.273986,0.000420,False,4
informational_time_2026,analytical,1.068546,0.000155,False,3
infrastructure_interoperability_decay,analytical,1.178140,0.000597,False,0
inner_model_confirmation_bias,analytical,0.753462,0.000560,False,5
inner_model_theory_constraints,analytical,0.410979,0.001396,False,4
innovators_dilemma,analytical,0.753462,0.000552,False,5
institutional_inertia_lock,analytical,0.712364,0.000062,False,3
institutional_memory_loss,analytical,1.150742,0.000555,False,0
institutional_mutation_domestication,analytical,0.958951,0.000044,False,3
institutional_mutation_without_selection,analytical,1.150742,0.000555,False,3
institutional_trust_decay,analytical,0.931553,0.000020,False,0
insult_wisdom_training,analytical,1.027448,0.000185,False,3
integrated_digital_governance_stack,analytical,1.232938,0.000061,False,3
interface_contract_breakdown,analytical,1.137042,0.000532,False,3
international_seabed_mining_regime,analytical,0.753462,0.000590,False,5
internet_evolution_lifecycle,analytical,0.876756,0.000010,False,3
interpretive_frame_fragmentation,analytical,1.274036,0.000683,False,3
